recommendationid,topic
121330362,"[('steam', 0.3778), ('freezes', 0.367), ('chapter', 0.3573), ('intro', 0.2828), ('game', 0.2488)]"
120988944,"[('crashing', 0.684), ('intro', 0.5675), ('line', 0.2344), ('first', 0.227), ('it', 0.2182)]"
88563592,"[('fun', 0.374), ('games', 0.3707), ('crafting', 0.3604), ('gathering', 0.3204), ('recommend', 0.3015)]"
88556547,"[('boring', 0.4093), ('durability', 0.3363), ('review', 0.3348), ('craft', 0.3297), ('fun', 0.3145)]"
88234234,"[('subnautica', 0.4529), ('comedic', 0.3624), ('humour', 0.3298), ('astronaut', 0.3083), ('space', 0.3065)]"
88115333,"[('breathedge', 0.503), ('subnautica', 0.4428), ('review', 0.324), ('aero', 0.3202), ('negative', 0.2407)]"
87963309,"[('subnautica', 0.5643), ('experience', 0.2986), ('optimistic', 0.2651), ('game', 0.2587), ('hours', 0.2309)]"
87961894,"[('tools', 0.3554), ('oxygen', 0.3154), ('balance', 0.3127), ('game', 0.2177), ('runs', 0.2088)]"
87943967,"[('rebuild', 0.3779), ('iron', 0.3467), ('oxygen', 0.3384), ('lead', 0.3109), ('build', 0.2879)]"
87740893,"[('crafting', 0.3602), ('durability', 0.3314), ('fun', 0.3123), ('tools', 0.2691), ('oxygen', 0.2466)]"
87715295,"[('farming', 0.3862), ('breaking', 0.3672), ('farm', 0.3203), ('break', 0.314), ('tools', 0.3128)]"
87709816,"[('subnautica', 0.5172), ('craft', 0.4223), ('crafting', 0.3832), ('tools', 0.3654), ('review', 0.2844)]"
87644824,"[('shuttle', 0.6901), ('fixed', 0.3631), ('get', 0.259), ('now', 0.2515), ('the', 0.0995)]"
87639826,"[('comedy', 0.4655), ('shuttle', 0.3842), ('objective', 0.3308), ('task', 0.2973), ('durability', 0.2916)]"
87635316,"[('storage', 0.3688), ('autosave', 0.3507), ('tasks', 0.2973), ('base', 0.2956), ('moving', 0.2585)]"
87632325,"[('review', 0.385), ('autosave', 0.3698), ('save', 0.3231), ('saved', 0.311), ('game', 0.2484)]"
87623595,"[('exploration', 0.4232), ('drifting', 0.3719), ('drift', 0.3636), ('break', 0.3301), ('path', 0.2907)]"
87613294,"[('tutorial', 0.4059), ('durability', 0.3423), ('struggling', 0.3111), ('stutter', 0.2825), ('goals', 0.2815)]"
87595455,"[('minecraft', 0.5499), ('exploration', 0.4747), ('environment', 0.3925), ('subnautica', 0.3839), ('skyblock', 0.3649)]"
87583945,"[('breathedge', 0.4257), ('subnautica', 0.3884), ('climax', 0.3014), ('humor', 0.286), ('tediousness', 0.279)]"
87581630,"[('subnautica', 0.3781), ('durability', 0.3384), ('oxygen', 0.334), ('craft', 0.3243), ('explore', 0.2318)]"
87571525,"[('grind', 0.4208), ('game', 0.3408), ('oxygen', 0.3026), ('durability', 0.2988), ('low', 0.2865)]"
87554136,"[('stars', 0.4113), ('coin', 0.4028), ('terrible', 0.387), ('zero', 0.3526), ('beginning', 0.2759)]"
87553393,"[('crashes', 0.6593), ('crash', 0.6132), ('crashed', 0.5208), ('geforce', 0.3626), ('buggy', 0.3393)]"
87552879,"[('crashed', 0.4849), ('save', 0.3949), ('fun', 0.3166), ('game', 0.2806), ('gone', 0.2507)]"
87550541,"[('immersion', 0.5114), ('subnautica', 0.4182), ('survival', 0.3879), ('play', 0.3408), ('lighthearted', 0.3204)]"
87549721,"[('water', 0.3942), ('bottle', 0.3569), ('inventory', 0.2908), ('consume', 0.2615), ('tools', 0.2554)]"
87546443,"[('crash', 0.7374), ('game', 0.3666), ('up', 0.2764), ('fuck', 0.2347), ('always', 0.1836)]"
87544200,"[('stuck', 0.3699), ('unstuck', 0.3367), ('floors', 0.3132), ('console', 0.2945), ('game', 0.2673)]"
87533886,"[('crashes', 0.8105), ('support', 0.4786), ('no', 0.0953)]"
87514655,"[('bugs', 0.3874), ('early', 0.3248), ('game', 0.2664), ('progress', 0.2343), ('minutes', 0.2245)]"
87494113,"[('tools', 0.3379), ('craft', 0.3341), ('durability', 0.3326), ('subnautica', 0.3284), ('difficulty', 0.3231)]"
87468280,"[('crashes', 0.6081), ('garbage', 0.3992), ('serialization', 0.3928), ('game', 0.3042), ('error', 0.2677)]"
87453619,"[('base', 0.4295), ('building', 0.3036), ('dialogue', 0.2606), ('humor', 0.2441), ('gameplay', 0.2408)]"
87434605,"[('scanner', 0.42), ('tools', 0.3742), ('game', 0.2776), ('breaking', 0.2432), ('playing', 0.242)]"
87207026,"[('gameplay', 0.3715), ('drive', 0.3478), ('fun', 0.327), ('vehicles', 0.326), ('speed', 0.3161)]"
86948083,"[('subnautica', 0.5112), ('exploration', 0.3435), ('gameplay', 0.3358), ('environments', 0.3221), ('durability', 0.3204)]"
86903891,"[('subnautica', 0.4461), ('freezing', 0.354), ('frozen', 0.2787), ('minecraft', 0.263), ('pro', 0.2617)]"
84954507,"[('capsule', 0.4815), ('bored', 0.3319), ('slow', 0.2836), ('game', 0.2734), ('hours', 0.2655)]"
84250731,"[('debug', 0.4837), ('intro', 0.3659), ('reviews', 0.2671), ('game', 0.2644), ('design', 0.2606)]"
83526959,"[('subnautica', 0.3814), ('gameplay', 0.3659), ('environments', 0.3431), ('russian', 0.2755), ('narration', 0.2738)]"
83514487,"[('dashing', 0.3646), ('gameplay', 0.3359), ('helmet', 0.3229), ('exploring', 0.3177), ('klaxon', 0.3083)]"
82646143,"[('space', 0.6281), ('game', 0.4795), ('cool', 0.2751)]"
82594543,"[('ship', 0.35), ('start', 0.3104), ('starting', 0.2981), ('space', 0.2937), ('oxygen', 0.2828)]"
80549920,"[('grind', 0.3934), ('bad', 0.2686), ('cringeworthy', 0.2635), ('humour', 0.2586), ('decent', 0.2369)]"
79784267,"[('escape', 0.3693), ('simulator', 0.3682), ('travel', 0.3492), ('walking', 0.3409), ('shuttle', 0.3334)]"
78915160,"[('beep', 0.6799)]"
78903232,"[('floating', 0.3382), ('space', 0.3284), ('spaceships', 0.312), ('gameplay', 0.307), ('bored', 0.3035)]"
78860022,"[('russian', 0.3631), ('moscow', 0.3558), ('russia', 0.3051), ('siberia', 0.3028), ('refunded', 0.2848)]"
78509794,"[('subnautica', 0.5986), ('subtitles', 0.4989), ('gameplay', 0.3278), ('space', 0.2852), ('game', 0.2489)]"
78436103,"[('speed', 0.315), ('ship', 0.2694), ('oxygen', 0.2607), ('breathedge', 0.2569), ('air', 0.245)]"
78190758,"[('humor', 0.4025), ('survival', 0.3672), ('immersion', 0.3471), ('fun', 0.3149), ('games', 0.225)]"
77975528,"[('boring', 0.5542), ('oxygen', 0.411), ('game', 0.295), ('pleasant', 0.2438), ('really', 0.2105)]"
77591900,"[('game', 0.3133), ('review', 0.2869), ('play', 0.2828), ('fix', 0.2802), ('update', 0.2791)]"
76832182,"[('subnautica', 0.5239), ('exploration', 0.4149), ('space', 0.3013), ('travel', 0.2675), ('play', 0.2597)]"
75525688,"[('breathedge', 0.408), ('subnautica', 0.3777), ('reviews', 0.3596), ('gameplay', 0.3222), ('survival', 0.3125)]"
73678072,"[('subnautica', 0.5021), ('russian', 0.3451), ('space', 0.2948), ('game', 0.2782), ('tank', 0.2655)]"
73307150,"[('fps', 0.7167), ('de', 0.3447), ('wtf', 0.2739), ('wrong', 0.2414), ('is', 0.0942)]"
72514195,"[('inventory', 0.3877), ('resources', 0.2926), ('exhausted', 0.27), ('shuttle', 0.2627), ('build', 0.2572)]"
72036384,"[('purchase', 0.3539), ('early', 0.3341), ('game', 0.3172), ('access', 0.2869), ('years', 0.2851)]"
71750229,"[('subnautica', 0.5502), ('breathedge', 0.3467), ('oxygen', 0.2941), ('combat', 0.2736), ('boring', 0.268)]"
71375400,"[('crafting', 0.3978), ('craft', 0.3815), ('tools', 0.3294), ('explore', 0.3116), ('gameplay', 0.2913)]"
70260891,"[('buzzer', 0.515), ('playable', 0.3239), ('fixed', 0.2665), ('changing', 0.2664), ('change', 0.2621)]"
69140227,"[('buzzer', 0.4694), ('fun', 0.3131), ('game', 0.2899), ('noisy', 0.2745), ('suit', 0.2724)]"
68974298,"[('spanish', 0.6417), ('segunda', 0.5661), ('reinstalarlo', 0.4982), ('español', 0.4692), ('una', 0.4316)]"
68775154,"[('harvesting', 0.4398), ('sandbox', 0.4346), ('exploration', 0.4254), ('oxygen', 0.3643), ('unlockable', 0.2775)]"
68690124,"[('useful', 0.3421), ('game', 0.3235), ('seconds', 0.3221), ('hours', 0.2996), ('50', 0.2373)]"
68547565,"[('basebuilding', 0.517), ('farm', 0.4053), ('farming', 0.4008), ('gameplay', 0.3678), ('base', 0.3641)]"
67953594,"[('sandbox', 0.4392), ('repetitive', 0.3889), ('review', 0.3722), ('grind', 0.3456), ('feedback', 0.3031)]"
67252360,"[('refund', 0.5541), ('steam', 0.5012), ('played', 0.284), ('monies', 0.2791), ('tried', 0.2646)]"
66513347,"[('subnautica', 0.495), ('parody', 0.427), ('humor', 0.4141), ('corridor', 0.2966), ('game', 0.2926)]"
66310893,"[('asteroid', 0.4789), ('gameplay', 0.4123), ('glitch', 0.3035), ('place', 0.2243), ('into', 0.169)]"
65106336,"[('air', 0.5213), ('aire', 0.4422), ('game', 0.2822), ('drag', 0.2559), ('play', 0.2422)]"
64318377,"[('boring', 0.4348), ('game', 0.3931), ('spammed', 0.389), ('played', 0.3714), ('developer', 0.3505)]"
63049590,"[('crashing', 0.5281), ('play', 0.3803), ('planet', 0.321), ('game', 0.3047), ('crafter', 0.2894)]"
62190537,"[('durability', 0.3096), ('backups', 0.3046), ('games', 0.2654), ('research', 0.2621), ('tools', 0.2544)]"
61854510,"[('stabilization', 0.4135), ('maneuverability', 0.3779), ('challenge', 0.2936), ('difficulty', 0.2711), ('playing', 0.2703)]"
60918927,"[('potentail', 0.4523), ('recomend', 0.3452), ('survival', 0.2984), ('development', 0.2964), ('paced', 0.2822)]"
60879213,"[('explore', 0.4013), ('subnautica', 0.3965), ('space', 0.2962), ('play', 0.2891), ('gathering', 0.2852)]"
60616406,"[('oxygen', 0.4962), ('breathing', 0.3995), ('breathedge', 0.3472), ('gameplay', 0.2792), ('start', 0.277)]"
60582538,"[('cheat', 0.3852), ('oxygen', 0.3538), ('game', 0.3002), ('anti', 0.2581), ('pressing', 0.2367)]"
60162687,"[('gameplay', 0.4063), ('build', 0.3536), ('devs', 0.3512), ('subnautica', 0.3489), ('steam', 0.3446)]"
58382833,"[('intro', 0.3911), ('fatal', 0.3585), ('crashed', 0.2937), ('game', 0.288), ('ends', 0.2573)]"
57176080,"[('chapter', 0.4245), ('save', 0.4027), ('progress', 0.311), ('losing', 0.224), ('appreciate', 0.1641)]"
55483632,"[('uix', 0.5165), ('mouse', 0.4192), ('keyboard', 0.3958), ('input', 0.3084), ('functionality', 0.2555)]"
55447578,"[('pressing', 0.4389), ('unable', 0.4324), ('inventory', 0.4055), ('item', 0.3621), ('stuck', 0.3593)]"
55263800,"[('subnautica', 0.5168), ('fun', 0.3387), ('game', 0.2686), ('kinda', 0.2326), ('potential', 0.1978)]"
55216022,"[('chapters', 0.5211), ('chapter', 0.4745), ('access', 0.2269), ('key', 0.2255), ('spoilers', 0.2209)]"
55106390,"[('subnautica', 0.4728), ('grind', 0.349), ('resources', 0.3354), ('scrapper', 0.3133), ('build', 0.3091)]"
55012927,"[('bland', 0.4697), ('gameplay', 0.3736), ('humor', 0.3215), ('trailer', 0.2997), ('repetitious', 0.2893)]"
55002583,"[('epxansion', 0.4164), ('promising', 0.3076), ('releases', 0.3052), ('episodes', 0.2778), ('progression', 0.2749)]"
55000287,"[('oxygen', 0.467), ('subnautica', 0.4455), ('boredom', 0.3842), ('air', 0.3697), ('boring', 0.3098)]"
54980429,"[('mode', 0.3701), ('survival', 0.3593), ('boring', 0.2623), ('playing', 0.2561), ('constantly', 0.1878)]"
54975389,"[('subnautica', 0.3979), ('gpu', 0.3619), ('crash', 0.3508), ('corrupted', 0.3091), ('1080p', 0.3049)]"
54970374,"[('gaming', 0.5264), ('game', 0.3802), ('crash', 0.3347), ('overheat', 0.2768), ('cause', 0.2554)]"
54969441,"[('wall', 0.4951), ('move', 0.4374), ('stuck', 0.4001), ('game', 0.3667), ('minutes', 0.3448)]"
54964598,"[('fps', 0.4312), ('optimized', 0.4258), ('1060', 0.4131), ('4770', 0.3899), ('intel', 0.3561)]"
54958701,"[('subnautica', 0.5016), ('abandonware', 0.4107), ('survival', 0.3052), ('game', 0.2822), ('beginning', 0.2603)]"
54953026,"[('gpu', 0.3912), ('specs', 0.318), ('graphics', 0.3097), ('game', 0.2861), ('card', 0.1844)]"
54951973,"[('crashes', 0.6051), ('rtx2080', 0.4378), ('9700k', 0.3771), ('fixed', 0.1914), ('game', 0.1909)]"
51259107,"[('release', 0.3689), ('demo', 0.3471), ('game', 0.3283), ('short', 0.3021), ('waiting', 0.2731)]"
50844937,"[('playable', 0.7881), ('kinda', 0.3993), ('not', 0.3448)]"
50664349,"[('wallstreet', 0.547), ('content', 0.3712), ('promises', 0.3352), ('game', 0.2557), ('neat', 0.24)]"
50657398,"[('engaging', 0.6517), ('game', 0.2987), ('recommend', 0.2719), ('genuinely', 0.2591), ('funny', 0.2444)]"
50650461,"[('updates', 0.4719), ('developers', 0.4021), ('souls', 0.3435), ('learn', 0.3223), ('demos', 0.3156)]"
50626168,"[('improvements', 0.4144), ('updates', 0.377), ('months', 0.3075), ('same', 0.2949), ('lacking', 0.2895)]"
50590588,"[('buy', 0.4114), ('crap', 0.4013), ('game', 0.3989), ('doesn', 0.2705), ('piece', 0.262)]"
50576927,"[('updates', 0.4351), ('news', 0.4244), ('communication', 0.4214), ('nothing', 0.3613), ('game', 0.339)]"
50543041,"[('new', 0.3815), ('content', 0.3749), ('months', 0.2999), ('since', 0.2933), ('been', 0.2265)]"
50445195,"[('game', 0.4616), ('fun', 0.4449), ('lasted', 0.3614), ('hours', 0.3399), ('beaten', 0.2096)]"
50286017,"[('content', 0.3706), ('review', 0.3353), ('news', 0.3202), ('may', 0.2941), ('excited', 0.2824)]"
50176870,"[('breathedge', 0.4387), ('subnautica', 0.4029), ('reviews', 0.3579), ('release', 0.2704), ('abandon', 0.2386)]"
50164379,"[('serene', 0.4315), ('voiceover', 0.4), ('endearing', 0.3411), ('exploration', 0.3073), ('voice', 0.3007)]"
49860325,"[('update', 0.3321), ('game', 0.272), ('hours', 0.2651), ('longer', 0.2503), ('bad', 0.1679)]"
49859583,"[('gameplay', 0.3578), ('release', 0.3375), ('opinion', 0.3357), ('game', 0.2653), ('dark', 0.237)]"
49781559,"[('chapter', 0.4368), ('game', 0.3145), ('fun', 0.2964), ('recommend', 0.2781), ('buying', 0.2442)]"
49603119,"[('exploration', 0.4277), ('gameplay', 0.3626), ('exploring', 0.3497), ('survival', 0.3356), ('hunger', 0.3209)]"
49428512,"[('update', 0.4668), ('anything', 0.2421), ('long', 0.224), ('time', 0.1875), ('without', 0.108)]"
49350385,"[('wrench', 0.5114), ('assistence', 0.4101), ('gameplay', 0.3472), ('durability', 0.3286), ('door', 0.3126)]"
49050277,"[('update', 0.4765), ('play', 0.2979), ('again', 0.2802), ('still', 0.263), ('edit', 0.2145)]"
48912744,"[('early', 0.293), ('gameplay', 0.2613), ('games', 0.2602), ('replay', 0.2539), ('demos', 0.2522)]"
48901555,"[('exploration', 0.4028), ('boredom', 0.3487), ('air', 0.3477), ('boring', 0.3471), ('journey', 0.2875)]"
48580876,"[('recommend', 0.3179), ('game', 0.3071), ('hours', 0.3002), ('fun', 0.2791), ('suggest', 0.2725)]"
48512581,"[('blink', 0.3488), ('launch', 0.3232), ('game', 0.3145), ('games', 0.3038), ('completionist', 0.2997)]"
48372037,"[('hungry', 0.5093), ('breath', 0.4392), ('thirsty', 0.4279), ('can', 0.2164)]"
48112539,"[('toaster', 0.4067), ('toast', 0.3411), ('cash', 0.3247), ('game', 0.3161), ('money', 0.3052)]"
48055072,"[('collecting', 0.4257), ('collect', 0.3749), ('storage', 0.3693), ('items', 0.365), ('crafting', 0.3144)]"
48001371,"[('hardly', 0.5214), ('even', 0.4739), ('game', 0.4646)]"
47975463,"[('devs', 0.3699), ('game', 0.2657), ('early', 0.2549), ('months', 0.2469), ('update', 0.222)]"
47834837,"[('escape', 0.3956), ('fun', 0.2872), ('hatch', 0.2778), ('imo', 0.2572), ('end', 0.2455)]"
47827244,"[('subnautica', 0.5932), ('lifepod', 0.4693), ('glider', 0.3924), ('surface', 0.3465), ('o2', 0.283)]"
47548287,"[('60fps', 0.5185), ('fps', 0.3978), ('frameratesmoothing', 0.38), ('smoothing', 0.3771), ('blur', 0.3621)]"
47175398,"[('visuals', 0.4728), ('wacky', 0.4194), ('repetitive', 0.4036), ('polished', 0.2912), ('and', 0.2156)]"
45833846,"[('craft', 0.3615), ('ea', 0.3555), ('crafting', 0.3534), ('ending', 0.3098), ('game', 0.3047)]"
45818485,"[('subnautica', 0.4995), ('exploration', 0.4216), ('space', 0.3519), ('replayability', 0.3392), ('waypoint', 0.3147)]"
45806158,"[('content', 0.4059), ('fun', 0.3886), ('short', 0.3238), ('linear', 0.2859), ('cheap', 0.2729)]"
45786833,"[('chicken', 0.301), ('game', 0.2738), ('challenge', 0.2714), ('reviews', 0.2528), ('hours', 0.2468)]"
45778680,"[('framerate', 0.5891), ('refund', 0.4806), ('locked', 0.3343), ('instant', 0.1858)]"
45771747,"[('invertmouse', 0.6284), ('invert', 0.4685), ('mouse', 0.4657), ('play', 0.2532), ('flight', 0.2221)]"
45726061,"[('ship', 0.3726), ('game', 0.348), ('fly', 0.3079), ('oxygen', 0.2468), ('run', 0.2348)]"
45538098,"[('explore', 0.4129), ('shuttle', 0.3567), ('space', 0.3547), ('oxygen', 0.3117), ('dying', 0.2764)]"
45496791,"[('worth', 0.3751), ('pizza', 0.3514), ('15', 0.3295), ('value', 0.2845), ('price', 0.2814)]"
45371712,"[('chapter', 0.3076), ('early', 0.299), ('months', 0.2933), ('waiting', 0.2627), ('updates', 0.2527)]"
45358278,"[('expensive', 0.2517), ('months', 0.2511), ('game', 0.235), ('developers', 0.223), ('potential', 0.2098)]"
45347029,"[('guides', 0.4851), ('guide', 0.4205), ('gameplay', 0.4201), ('tutorial', 0.373), ('craft', 0.3592)]"
45167225,"[('button', 0.4422), ('sim', 0.4151), ('survival', 0.3176), ('floating', 0.2571), ('game', 0.2459)]"
45165513,"[('abandonware', 0.5746), ('game', 0.3409), ('cash', 0.2973), ('fun', 0.2654), ('no', 0.259)]"
45135631,"[('cutoff', 0.3602), ('into', 0.2735), ('short', 0.2458), ('get', 0.1901), ('simple', 0.1812)]"
45114530,"[('alarms', 0.6764), ('annoying', 0.3625), ('air', 0.3374), ('this', 0.131), ('know', 0.1121)]"
45096035,"[('scam', 0.466), ('hours', 0.4659), ('advertise', 0.3368), ('game', 0.3187), ('time', 0.3062)]"
45032118,"[('fov', 0.4607), ('unplayable', 0.4014), ('game', 0.3733), ('focused', 0.3594), ('monitors', 0.3588)]"
45023482,"[('ransomware', 0.6803), ('game', 0.3176), ('scandal', 0.2701), ('stealing', 0.2337), ('recommend', 0.2306)]"
45001439,"[('robot', 0.3864), ('unplayable', 0.3786), ('game', 0.3548), ('screen', 0.3444), ('intro', 0.2988)]"
44994195,"[('subnautica', 0.6159), ('sonic', 0.3072), ('speed', 0.2852), ('slow', 0.2831), ('exploring', 0.233)]"
44927072,"[('autosave', 0.6377), ('autosaves', 0.6262), ('save', 0.3119), ('dying', 0.3053), ('bug', 0.2215)]"
44882368,"[('promiced', 0.4505), ('release', 0.4428), ('refund', 0.4084), ('devs', 0.357), ('gambleing', 0.3461)]"
44878438,"[('shuttle', 0.5045), ('fly', 0.3531), ('swing', 0.3445), ('crewbar', 0.3442), ('oxygen', 0.3085)]"
44843424,"[('cutscenes', 0.3582), ('explore', 0.3443), ('ending', 0.2988), ('trailers', 0.2721), ('animations', 0.2716)]"
44838095,"[('game', 0.3751), ('hours', 0.3332), ('entertaining', 0.3053), ('short', 0.2703), ('sale', 0.2572)]"
44833033,"[('crafting', 0.3538), ('shuttle', 0.2874), ('water', 0.2586), ('fun', 0.2511), ('inventory', 0.2373)]"
44805085,"[('trash', 0.4688), ('unfinished', 0.4159), ('cringe', 0.3875), ('libary', 0.3624), ('game', 0.3125)]"
44802937,"[('starship', 0.4297), ('breathedge', 0.4123), ('scrapping', 0.3976), ('derelict', 0.36), ('exploration', 0.3594)]"
44801979,"[('tools', 0.3788), ('hours', 0.3587), ('ship', 0.2757), ('finish', 0.2333), ('quickly', 0.2122)]"
44799347,"[('chapters', 0.4039), ('release', 0.3624), ('ea', 0.3544), ('chapter', 0.3464), ('demo', 0.272)]"
44797268,"[('recommend', 0.3265), ('game', 0.3067), ('content', 0.257), ('free', 0.2184), ('its', 0.2036)]"
44792376,"[('fun', 0.3327), ('play', 0.3142), ('game', 0.3054), ('starting', 0.3014), ('start', 0.3013)]"
44786804,"[('freezing', 0.8237), ('constant', 0.3876)]"
44785726,"[('subnautica', 0.6091), ('exploration', 0.3533), ('gameplay', 0.3437), ('explore', 0.3052), ('launch', 0.2879)]"
44775676,"[('pros', 0.4264), ('game', 0.2361), ('load', 0.2141), ('looks', 0.2138), ('is', 0.2009)]"
44775327,"[('credits', 0.3642), ('review', 0.3177), ('episodes', 0.3149), ('end', 0.3127), ('hours', 0.251)]"
44772312,"[('breathedge', 0.3565), ('gameplay', 0.3128), ('beginning', 0.3117), ('explore', 0.2718), ('harvest', 0.259)]"
44763856,"[('fun', 0.375), ('review', 0.3591), ('survival', 0.3578), ('game', 0.3426), ('humour', 0.3402)]"
44759589,"[('deadpool', 0.5034), ('durability', 0.3901), ('survival', 0.3056), ('enjoyable', 0.265), ('explore', 0.2643)]"
44757657,"[('episodic', 0.4), ('pros', 0.3115), ('unreal', 0.2858), ('ripoff', 0.283), ('gameplay', 0.2715)]"
44754353,"[('releases', 0.419), ('release', 0.3955), ('releasing', 0.3817), ('sandbox', 0.374), ('chapter', 0.3329)]"
44748948,"[('grind', 0.3794), ('game', 0.3766), ('fun', 0.3752), ('oxygen', 0.1972), ('good', 0.1707)]"
44748586,"[('7minutes', 0.5025), ('tired', 0.4218), ('after', 0.3193), ('got', 0.1822), ('of', 0.1754)]"
44740532,"[('game', 0.3379), ('games', 0.3183), ('fun', 0.3118), ('comedy', 0.3008), ('play', 0.2838)]"
44732719,"[('devs', 0.4006), ('soon', 0.3062), ('game', 0.3046), ('minute', 0.3035), ('beat', 0.2178)]"
44728424,"[('indiegems', 0.3914), ('steampowered', 0.3824), ('releasing', 0.3737), ('sandbox', 0.2999), ('craft', 0.2913)]"
48527325,"[('mac', 0.3787), ('olacaktır', 0.3249), ('yazıldığı', 0.3085), ('olacağını', 0.3071), ('hatalı', 0.2909)]"
48248202,"[('facilities', 0.421), ('station', 0.4177), ('room', 0.4121), ('facility', 0.407), ('restrooms', 0.3273)]"
46964259,"[('station', 0.4758), ('playable', 0.3198), ('broken', 0.2967), ('access', 0.247), ('game', 0.2463)]"
43149349,"[('resolution', 0.4616), ('screensize', 0.3982), ('monitor', 0.3043), ('review', 0.2842), ('scaling', 0.2461)]"
43018829,"[('bus', 0.4263), ('walls', 0.3032), ('services', 0.2887), ('work', 0.2751), ('corners', 0.2738)]"
41711168,"[('updates', 0.6147), ('they', 0.1805), ('coming', 0.1783), ('happens', 0.1484), ('stop', 0.1423)]"
60278606,"[('controller', 0.5262), ('xbox', 0.3896), ('elite', 0.3735), ('recognize', 0.2548), ('game', 0.2325)]"
42494708,"[('refund', 0.5084), ('steam', 0.4668), ('tutorials', 0.4429), ('broken', 0.3251), ('purchase', 0.2985)]"
38893677,"[('english', 0.481), ('half', 0.3005), ('game', 0.2673), ('recommend', 0.1746), ('if', 0.1226)]"
43055635,"[('battles', 0.3788), ('game', 0.317), ('fighters', 0.293), ('tactic', 0.2753), ('playing', 0.2693)]"
95593259,"[('giving', 0.296), ('entertainment', 0.2357), ('money', 0.2308), ('frustrated', 0.2281), ('cheaper', 0.228)]"
88795085,"[('achievements', 0.4463), ('starving', 0.346), ('failing', 0.3056), ('exited', 0.2551), ('badly', 0.2481)]"
42698790,"[('abandonware', 0.5178), ('unplayable', 0.417), ('levels', 0.3993), ('release', 0.3435), ('updates', 0.3352)]"
136704002,"[('cancel', 0.3777), ('turn', 0.3152), ('pass', 0.3015), ('clicking', 0.2833), ('pop', 0.2637)]"
115933220,"[('fifa', 0.4294), ('play', 0.4069), ('ai', 0.3723), ('matchmaking', 0.3703), ('game', 0.3368)]"
102944165,"[('play', 0.3759), ('league', 0.3546), ('playing', 0.3278), ('matches', 0.3217), ('plays', 0.2829)]"
101055167,"[('controls', 0.4192), ('games', 0.3287), ('game', 0.3183), ('manager', 0.3127), ('turn', 0.3044)]"
88449871,"[('goalkeepers', 0.4344), ('goals', 0.3556), ('game', 0.3035), ('fun', 0.263), ('garbage', 0.2552)]"
71727062,"[('tutorials', 0.4038), ('play', 0.3741), ('basics', 0.3226), ('moves', 0.2949), ('menus', 0.2919)]"
55806891,"[('football', 0.3788), ('beta', 0.372), ('games', 0.3711), ('ai', 0.3629), ('game', 0.3091)]"
55805709,"[('seconds', 0.3839), ('bots', 0.3792), ('ball', 0.3624), ('time', 0.2362), ('decisions', 0.1704)]"
55802616,"[('play', 0.4301), ('music', 0.2946), ('soccer', 0.2852), ('players', 0.2757), ('comp', 0.2693)]"
43289693,"[('rombie', 0.4147), ('3089', 0.3678), ('weapons', 0.3103), ('weapon', 0.3103), ('enemy', 0.2625)]"
41152772,"[('lagging', 0.4613), ('5089', 0.3892), ('faster', 0.3356), ('gameplay', 0.2979), ('update', 0.2515)]"
41055775,"[('vr', 0.5392), ('htc', 0.3851), ('vive', 0.3522), ('lost', 0.2985), ('exploring', 0.2676)]"
102360883,"[('camp_sunshine', 0.4555), ('sunshine', 0.4074), ('achievement', 0.3959), ('achievements', 0.3889), ('sequel', 0.3842)]"
101965234,"[('pro', 0.4414), ('pet', 0.4302), ('con', 0.4164), ('dog', 0.3713), ('rocks', 0.3043)]"
99301351,"[('saving', 0.3578), ('reviews', 0.3375), ('refund', 0.3094), ('game', 0.2923), ('play', 0.2503)]"
98378156,"[('uninstalling', 0.4867), ('spawn', 0.4192), ('map', 0.3681), ('load', 0.2895), ('game', 0.2602)]"
92336525,"[('skip', 0.4235), ('unfinished', 0.3738), ('abandoned', 0.3307), ('animations', 0.3199), ('game', 0.2411)]"
90321152,"[('eat', 0.3685), ('weapons', 0.3563), ('vegetables', 0.356), ('armor', 0.3367), ('food', 0.3179)]"
89926625,"[('island', 0.4052), ('explore', 0.3111), ('dark', 0.3091), ('hours', 0.2935), ('abandoned', 0.2923)]"
89896564,"[('games', 0.3501), ('unity', 0.3481), ('game', 0.3424), ('gem', 0.3261), ('rust', 0.322)]"
45013225,"[('rating', 0.2968), ('ratings', 0.2939), ('cacophony', 0.2774), ('voice', 0.2744), ('steam', 0.2712)]"
123950173,"[('simulators', 0.541), ('combat', 0.4288), ('ship', 0.3776), ('there', 0.2257), ('duchebag', 0.2256)]"
123942316,"[('camus', 0.4302), ('dialogue', 0.4157), ('voice', 0.4038), ('voices', 0.3877), ('hearing', 0.2661)]"
123937060,"[('optimization', 0.6468), ('game', 0.3751), ('bad', 0.3134), ('is', 0.1831), ('pretty', 0.1015)]"
122769116,"[('bioshock', 0.4684), ('moral', 0.3515), ('cyberpunk', 0.321), ('cultural', 0.2523), ('synthwave', 0.2334)]"
122731069,"[('quests', 0.4557), ('questing', 0.4547), ('hook', 0.3605), ('game', 0.3116), ('fetch', 0.2825)]"
93125040,"[('elevator', 0.3589), ('elevators', 0.3486), ('silence', 0.2888), ('missions', 0.2874), ('tubes', 0.2736)]"
